hh_id,state,region,district,response_code,multiplier
893681301,32,321,3202,1,1028.03
893682101,32,321,3202,1,1233.635
893682201,32,321,3202,1,4811.17
893682202,32,321,3202,1,4811.17
893682301,32,321,3202,1,2960.72
893691101,32,321,3204,1,307.21
893691201,32,321,3204,1,1152.045
893691202,32,321,3204,1,1152.045
893691301,32,321,3204,1,829.475
893692101,32,321,3204,1,1228.85
893692201,32,321,3204,1,4853.95
893692202,32,321,3204,1,4853.95
893692301,32,321,3204,1,2703.465
893711101,32,321,3201,1,398.45
893711201,32,321,3201,1,2251.24
893711202,32,321,3201,1,2251.24
893712101,32,321,3201,1,1195.35
893712201,32,321,3201,1,5199.77
893712202,32,321,3201,1,5199.77
893712301,32,321,3201,1,298.835
893712302,32,321,3201,1,298.835
893721101,32,321,3201,1,294.83
893721201,32,321,3201,1,235.865
893721202,32,321,3201,1,235.865
893721301,32,321,3201,1,2476.57
893722101,32,321,3201,1,1179.32
893722201,32,321,3201,1,884.49
893722202,32,321,3201,1,884.49
893722301,32,321,3201,1,7665.565
893731101,32,321,3201,1,311.975
893731201,32,321,3201,1,1154.305
893731202,32,321,3201,1,1154.305
893731301,32,321,3201,1,655.145
893732101,32,321,3201,1,1123.105
893732201,32,321,3201,1,3806.085
893732202,32,321,3201,1,3806.085
893732301,32,321,3201,1,3119.745
893751101,32,321,3202,1,369.29
893751201,32,321,3202,1,1440.235
893751202,32,321,3202,4,1440.235
893751301,32,321,3202,1,369.29
893752101,32,321,3202,1,1107.875
893752201,32,321,3202,1,3988.35
893752202,32,321,3202,1,3988.35
893752301,32,321,3202,1,2215.75
893761101,32,321,3202,1,347.845
893761201,32,321,3202,1,260.885
893761202,32,321,3202,1,260.885
893761301,32,321,3202,1,2643.635
893762101,32,321,3202,1,1043.54
893762201,32,321,3202,1,469.595
893762202,32,321,3202,1,469.595
893762301,32,321,3202,2,7409.135
893771101,32,321,3201,1,247.065
893771201,32,321,3201,1,1148.855
893771202,32,321,3201,1,1148.855
893771301,32,321,3201,1,765.9
893772101,32,321,3201,1,988.26
893772201,32,321,3201,1,2816.545
893772202,32,321,3201,1,2816.545
893772301,32,321,3201,1,2273.0
893791101,32,321,3202,1,349.445
893791201,32,321,3202,1,1100.75
893791202,32,321,3202,1,1100.75
893791301,32,321,3202,1,1712.28
893792101,32,321,3202,1,1048.335
893792201,32,321,3202,1,3040.165
893792202,32,321,3202,1,3040.165
893792301,32,321,3202,1,4717.5
893841101,31,311,3101,1,7.895
893841201,31,311,3101,1,20.535
893841202,31,311,3101,1,20.535
893841301,31,311,3101,1,30.8
893842101,31,311,3101,1,71.075
893842201,31,311,3101,1,206.115
893842202,31,311,3101,1,206.115
893842301,31,311,3101,1,206.115
893881101,31,311,3101,1,3.925
893881201,31,311,3101,1,7.855
893881202,31,311,3101,2,7.855
893881301,31,311,3101,1,16.885
893882101,31,311,3101,1,74.61
893882201,31,311,3101,1,152.95
893882202,31,311,3101,1,152.95
893882301,31,311,3101,4,231.295
893901101,32,321,3206,1,284.07
893901201,32,321,3206,1,1278.31
893901202,32,321,3206,1,1278.31
893901301,32,321,3206,1,369.29
893902101,32,321,3206,1,1022.65
893902201,32,321,3206,1,4204.22
893902202,32,321,3206,1,4204.22
893902301,32,321,3206,1,4431.48
893911101,32,321,3206,1,231.845
893911201,32,321,3206,1,579.61
893911202,32,321,3206,1,579.61
893911301,32,321,3206,1,1333.1
893912101,32,321,3206,1,1159.215
893912201,32,321,3206,1,2608.24
893912202,32,321,3206,1,2608.24
893912301,32,321,3206,1,3593.575
893921101,32,321,3206,1,314.7
893921201,32,321,3206,1,1211.595
893921202,32,321,3206,1,1211.595
893921301,32,321,3206,1,597.93
893922101,32,321,3206,1,1258.8
893922201,32,321,3206,1,5035.205
893922202,32,321,3206,1,5035.205
893922301,32,321,3206,1,3776.405
893931101,32,321,3206,1,217.98
893931201,32,321,3206,1,399.635
893931202,32,321,3206,1,399.635
893931301,32,321,3206,1,2397.8
893932101,32,321,3206,1,980.92
893932201,32,321,3206,1,1634.865
893932202,32,321,3206,1,1634.865
893932301,32,321,3206,1,6103.495
893941101,32,321,3206,1,521.775
893941201,32,321,3206,1,1982.75
893941202,32,321,3206,1,1982.75
893941301,32,321,3206,1,1878.395
893942101,32,321,3206,1,939.2
893942201,32,321,3206,1,3130.66
893942202,32,321,3206,1,3130.66
893942301,32,321,3206,1,1878.395
893951101,32,322,3207,1,335.975
893951201,32,322,3207,1,1159.11
893951202,32,322,3207,1,1159.11
893951301,32,322,3207,2,1243.1
893952101,32,322,3207,1,1007.92
893952201,32,322,3207,2,2822.175
893952202,32,322,3207,1,2822.175
893952301,32,322,3207,1,4636.435
893961101,32,322,3207,1,313.025
893961201,32,322,3207,1,1565.115
893961202,32,322,3207,1,1565.115
893961301,32,322,3207,1,719.95
893962101,32,322,3207,1,939.07
893962201,32,322,3207,1,4366.665
893962202,32,322,3207,1,4366.665
893962301,32,322,3207,1,1596.415
893971101,32,321,3206,1,326.685
893971201,32,321,3206,1,1453.755
893971202,32,321,3206,1,1453.755
893971301,32,321,3206,1,555.365
893972101,32,321,3206,1,686.04
893972201,32,321,3206,1,4410.26
893972202,32,321,3206,1,4410.26
893972301,32,321,3206,1,784.045
893981101,32,321,3206,1,383.51
893981201,32,321,3206,1,1399.805
893981202,32,321,3206,1,1399.805
893981301,32,321,3206,1,1150.525
893982101,32,321,3206,1,920.42
893982201,32,321,3206,1,2876.315
893982202,32,321,3206,1,2876.315
893982301,32,321,3206,1,5522.525
893991101,32,322,3207,3,279.955
893991201,32,322,3207,1,1301.785
893991202,32,322,3207,1,1301.785
893991301,32,322,3207,1,671.89
893992101,32,322,3207,1,1119.815
893992201,32,322,3207,1,5543.09
893992202,32,322,3207,1,5543.09
893992301,32,322,3207,1,4031.34
894001101,28,284,2803,1,97.27
894001201,28,284,2803,1,478.245
894001202,28,284,2803,1,478.245
894001301,28,284,2803,1,1248.3
894002101,28,284,2803,1,907.855
894002201,28,284,2803,1,7262.845
894002202,28,284,2803,1,7262.845
894002301,28,284,2803,1,12709.975
894011101,28,283,2804,1,752.495
894011201,28,283,2804,1,1827.495
894011202,28,283,2804,1,1827.495
894011301,28,283,2804,1,6664.975
894012101,28,283,2804,1,2149.99
894012201,28,283,2804,1,3547.485
894012202,28,283,2804,1,3547.485
894012301,28,283,2804,1,12899.95
894021101,28,283,2804,1,185.175
894021102,28,283,2804,1,185.175
894021201,28,283,2804,1,407.385
894021202,28,283,2804,1,407.385
894021203,28,283,2804,1,407.385
894021204,28,283,2804,1,407.385
894021301,28,283,2804,1,2925.765
894021302,28,283,2804,1,2925.765
894031101,28,283,2804,1,254.37
894031201,28,283,2804,1,445.145
894031202,28,283,2804,1,445.145
894031301,28,283,2804,1,6422.795
894032101,28,283,2804,1,1017.47
894032201,28,283,2804,1,2289.315
894032202,28,283,2804,1,2289.315
894032301,28,283,2804,1,24928.075
894041101,28,284,2803,1,288.27
894041201,28,284,2803,1,1008.945
894041202,28,284,2803,1,1008.945
894041301,28,284,2803,1,6457.25
894042101,28,284,2803,1,2075.545
894042201,28,284,2803,1,4727.63
894042202,28,284,2803,1,4727.63
894042301,28,284,2803,1,18910.52
894051101,28,283,2806,2,614.23
894051201,28,283,2806,2,552.805
894051202,28,283,2806,2,552.805
894051301,28,283,2806,2,7555.02
894052101,28,283,2806,2,614.23
894052201,28,283,2806,2,675.65
894052202,28,283,2806,2,675.65
894052301,28,283,2806,2,14250.12
894061101,28,283,2806,2,180.475
894061201,28,283,2806,2,324.86
894061202,28,283,2806,2,324.86
894061203,28,283,2806,2,324.86
894061204,28,283,2806,2,324.86
894061205,28,283,2806,2,324.86
894061301,28,283,2806,2,10467.685
894061302,28,283,2806,2,10467.685
894071101,28,283,2804,1,327.22
894071201,28,283,2804,1,763.52
894071202,28,283,2804,1,763.52
894071301,28,283,2804,1,5181.015
894072101,28,283,2804,1,1527.035
894072201,28,283,2804,1,3708.52
894072202,28,283,2804,1,3708.52
894072301,28,283,2804,1,13525.18
894081101,28,284,2803,1,439.155
894081201,28,284,2803,1,1075.93
894081202,28,284,2803,1,1075.93
894081301,28,284,2803,1,3205.835
894082101,28,284,2803,1,1756.62
894082201,28,284,2803,1,4171.98
894082202,28,284,2803,1,4171.98
894082301,28,284,2803,1,17346.645
894091101,28,283,2804,1,294.19
894091201,28,283,2804,1,588.375
894091202,28,283,2804,1,588.375
894091301,28,283,2804,1,8531.475
894092101,28,283,2804,1,588.375
894092201,28,283,2804,1,2157.385
894092202,28,283,2804,1,2157.385
894092301,28,283,2804,1,14317.185
894101101,28,284,2810,1,566.84
894101102,28,284,2810,1,566.84
894101201,28,284,2810,1,821.92
894101202,28,284,2810,1,821.92
894101203,28,284,2810,1,821.92
894101204,28,284,2810,1,821.92
894101301,28,284,2810,1,10599.92
894101302,28,284,2810,1,10599.92
894111101,28,284,2810,2,155.055
894111102,28,284,2810,2,155.055
894111201,28,284,2810,2,852.815
894111202,28,284,2810,2,852.815
894111301,28,284,2810,2,2604.96
894112201,28,284,2810,2,4465.645
894112202,28,284,2810,2,4465.645
894112301,28,284,2810,2,16187.965
894121101,28,284,2810,1,219.675
894121201,28,284,2810,1,219.675
894121202,28,284,2810,1,219.675
894121301,28,284,2810,1,2614.155
894122101,28,284,2810,1,2416.445
894122201,28,284,2810,1,1208.22
894122202,28,284,2810,1,1208.22
894122301,28,284,2810,1,23681.16
894131101,28,283,2801,1,105.365
894131102,28,283,2801,1,105.365
894131201,28,283,2801,1,175.605
894131202,28,283,2801,1,175.605
894131203,28,283,2801,1,175.605
894131204,28,283,2801,1,175.605
894131301,28,283,2801,1,4003.845
894131302,28,283,2801,1,4003.845
894141101,28,284,2809,2,350.955
894141201,28,284,2809,2,2439.12
894141202,28,284,2809,2,2439.12
894141301,28,284,2809,2,526.43
894142101,28,284,2809,2,1052.86
894142201,28,284,2809,2,10879.53
894142202,28,284,2809,2,10879.53
894142301,28,284,2809,2,1930.24
894151101,28,283,2801,1,274.45
894151201,28,283,2801,1,329.34
894151202,28,283,2801,1,329.34
894151301,28,283,2801,1,5434.125
894152101,28,283,2801,1,1646.705
894152201,28,283,2801,1,2607.28
894152202,28,283,2801,1,2607.28
894152301,28,283,2801,1,20858.25
894161101,28,283,2801,1,514.88
894161201,28,283,2801,1,845.875
894161202,28,283,2801,1,845.875
894161301,28,283,2801,1,5369.48
894162101,28,283,2801,1,1765.31
894162201,28,283,2801,1,1323.98
894162202,28,283,2801,1,1323.98
894162301,28,283,2801,1,15446.445
894171101,28,284,2810,1,538.875
894171102,28,284,2810,1,538.875
894171201,28,284,2810,1,1023.865
894171202,28,284,2810,1,1023.865
894171203,28,284,2810,1,1023.865
894171204,28,284,2810,1,1023.865
894171301,28,284,2810,1,8514.225
894171302,28,284,2810,1,8514.225
894181101,28,284,2810,2,298.425
894181102,28,284,2810,2,298.425
894181201,28,284,2810,2,261.12
894181202,28,284,2810,2,261.12
894181203,28,284,2810,2,261.12
894181204,28,284,2810,2,261.12
894181301,28,284,2810,2,7535.2
894181302,28,284,2810,2,7535.2
894191301,28,283,2801,2,1092.68
894191302,28,283,2801,2,1092.68
894191303,28,283,2801,2,1092.68
894191304,28,283,2801,2,1092.68
894192301,28,283,2801,2,4062.195
894192302,28,283,2801,2,4062.195
894192303,28,283,2801,2,4062.195
894192304,28,283,2801,2,4062.195
894201101,28,283,2807,2,347.6
894201201,28,283,2807,2,434.5
894201202,28,283,2807,2,434.5
894201301,28,283,2807,2,6894.05
894202101,28,283,2807,2,1853.86
894202201,28,283,2807,2,3475.99
894202202,28,283,2807,2,3475.99
894202301,28,283,2807,2,42175.36
894211101,28,283,2807,2,404.945
894211102,28,283,2807,1,404.945
894211201,28,283,2807,1,1073.1
894211202,28,283,2807,1,1073.1
894211203,28,283,2807,2,1073.1
894211204,28,283,2807,2,1073.1
894211301,28,283,2807,2,7046.015
894211302,28,283,2807,1,7046.015
894221101,28,283,2807,2,215.475
894221201,28,283,2807,2,829.585
894221202,28,283,2807,2,829.585
894221301,28,283,2807,2,1206.665
894222101,28,283,2807,2,603.335
894222201,28,283,2807,2,3167.5
894222202,28,283,2807,2,3167.5
894222301,28,283,2807,2,11161.67
894231101,28,283,2807,2,215.905
894231102,28,283,2807,2,215.905
894231201,28,283,2807,2,107.95
894231202,28,283,2807,2,107.95
894231203,28,283,2807,2,107.95
894231204,28,283,2807,2,107.95
894231301,28,283,2807,2,7729.325
894231302,28,283,2807,2,7729.325
894241101,28,283,2806,2,231.515
894241102,28,283,2806,2,231.515
894241103,28,283,2806,2,231.515
894241201,28,283,2806,2,231.515
894241202,28,283,2806,2,231.515
894241301,28,283,2806,2,5865.105
894241302,28,283,2806,2,5865.105
894241303,28,283,2806,2,5865.105
894251101,28,283,2807,2,152.49
894251201,28,283,2807,2,660.795
894251202,28,283,2807,2,660.795
894251301,28,283,2807,2,2185.705
894252101,28,283,2807,2,457.475
894252201,28,283,2807,2,2592.345
894252202,28,283,2807,2,2592.345
894252301,28,283,2807,2,12199.27
894261101,28,284,2808,1,60.98
894261201,28,284,2808,1,213.435
894261202,28,284,2808,1,213.435
894261301,28,284,2808,1,2642.5
894262101,28,284,2808,1,406.54
894262201,28,284,2808,1,243.925
894262202,28,284,2808,1,243.925
894262301,28,284,2808,1,10732.605
894271101,28,283,2807,1,284.305
894271201,28,283,2807,1,284.305
894271202,28,283,2807,1,284.305
894271301,28,283,2807,2,2615.605
894272101,28,283,2807,1,1137.22
894272201,28,283,2807,1,284.305
894272202,28,283,2807,1,284.305
894272301,28,283,2807,1,11087.895
894281101,28,283,2806,1,546.055
894281201,28,283,2806,2,2402.64
894281202,28,283,2806,1,2402.64
894281301,28,283,2806,2,1692.77
894282101,28,283,2806,1,1638.165
894282201,28,283,2806,1,5815.48
894282202,28,283,2806,1,5815.48
894282301,28,283,2806,2,7371.735
894291101,28,283,2807,3,41.035
894291201,28,283,2807,1,307.78
894291202,28,283,2807,2,307.78
894291301,28,283,2807,1,2195.495
894292101,28,283,2807,2,1292.675
894292201,28,283,2807,1,3088.055
894292202,28,283,2807,1,3088.055
894292301,28,283,2807,1,13788.535
894301101,28,283,2802,1,591.445
894301201,28,283,2802,1,665.375
894301202,28,283,2802,1,665.375
894301301,28,283,2802,1,6431.955
894302101,28,283,2802,1,887.165
894302201,28,283,2802,1,1848.265
894302202,28,283,2802,1,1848.265
894302301,28,283,2802,1,10645.995
894311101,28,284,2803,1,121.11
894311201,28,284,2803,1,557.11
894311202,28,284,2803,1,557.11
894311301,28,284,2803,1,2519.095
894312101,28,284,2803,1,1307.99
894312201,28,284,2803,1,5340.97
894312202,28,284,2803,1,5340.97
894312301,28,284,2803,1,19401.885
894321201,28,283,2802,1,212.88
894321202,28,283,2802,1,212.88
894321203,28,283,2802,1,212.88
894321301,28,283,2802,1,10431.02
894322201,28,283,2802,2,851.51
894322202,28,283,2802,2,851.51
894322203,28,283,2802,2,851.51
894322301,28,283,2802,2,12985.56
894331101,28,284,2803,1,263.275
894331201,28,284,2803,1,816.155
894331202,28,284,2803,1,816.155
894331301,28,284,2803,1,5476.15
894332101,28,284,2803,1,1053.105
894332201,28,284,2803,1,1579.66
894332202,28,284,2803,1,1579.66
894332301,28,284,2803,1,23589.56
894341101,28,283,2802,2,69.585
894341201,28,283,2802,2,708.915
894341202,28,283,2802,1,708.915
894341301,28,283,2802,2,200.06
894342101,28,283,2802,1,1200.37
894342201,28,283,2802,2,10503.245
894342202,28,283,2802,2,10503.245
894342301,28,283,2802,2,1200.37
894351101,28,284,2803,1,81.8
894351201,28,284,2803,1,525.87
894351202,28,284,2803,2,525.87
894351301,28,284,2803,1,631.045
894352101,28,284,2803,1,1472.435
894352201,28,284,2803,1,4732.83
894352202,28,284,2803,1,4732.83
894352301,28,284,2803,1,22927.94
894361101,28,284,2803,1,463.805
894361201,28,284,2803,1,894.485
894361202,28,284,2803,1,894.485
894361301,28,284,2803,1,6294.52
894362101,28,284,2803,1,993.87
894362201,28,284,2803,1,3081.005
894362202,28,284,2803,1,3081.005
894362301,28,284,2803,1,13715.435
894371101,28,284,2803,1,152.815
894371201,28,284,2803,1,496.655
894371202,28,284,2803,1,496.655
894371301,28,284,2803,1,2979.93
894372101,28,284,2803,1,1222.535
894372201,28,284,2803,1,4278.875
894372202,28,284,2803,2,4278.875
894372301,28,284,2803,1,18745.55
894381101,28,283,2802,1,243.755
894381201,28,283,2802,1,1015.65
894381202,28,283,2802,2,1015.65
894381301,28,283,2802,1,1787.54
894382101,28,283,2802,1,1706.29
894382201,28,283,2802,2,4644.9
894382202,28,283,2802,1,4644.9
894382301,28,283,2802,1,14977.43
894391101,28,284,2803,1,143.04
894391201,28,284,2803,1,960.41
894391202,28,284,2803,1,960.41
894391301,28,284,2803,1,1266.92
894392101,28,284,2803,1,1348.66
894392201,28,284,2803,1,13598.965
894392202,28,284,2803,1,13598.965
894392301,28,284,2803,1,4045.975
894401101,28,284,2809,2,205.855
894401201,28,284,2809,2,2138.615
894401202,28,284,2809,2,2138.615
894401301,28,284,2809,2,1875.575
894402101,28,284,2809,2,731.93
894402201,28,284,2809,2,2836.235
894402202,28,284,2809,2,2836.235
894402301,28,284,2809,2,19762.17
894411101,28,284,2810,2,63.825
894411201,28,284,2810,2,306.36
894411202,28,284,2810,2,306.36
894411301,28,284,2810,2,1493.495
894412101,28,284,2810,2,1429.67
894412201,28,284,2810,2,2348.74
894412202,28,284,2810,2,2348.74
894412301,28,284,2810,2,20423.845
894421101,28,284,2809,2,143.725
894421201,28,284,2809,2,280.26
894421202,28,284,2809,2,280.26
894421301,28,284,2809,2,934.195
894422101,28,284,2809,2,1868.395
894422201,28,284,2809,2,3830.205
894422202,28,284,2809,2,3830.205
894422301,28,284,2809,2,13078.75
894431101,28,284,2810,1,362.15
894431201,28,284,2810,2,663.945
894431202,28,284,2810,1,663.945
894431301,28,284,2810,1,6579.085
894432101,28,284,2810,1,845.02
894432201,28,284,2810,1,301.795
894432202,28,284,2810,1,301.795
894432301,28,284,2810,1,14123.91
894441101,28,284,2809,1,14.98
894441102,28,284,2809,1,14.98
894441201,28,284,2809,1,208.24
894441202,28,284,2809,1,208.24
894442101,28,284,2809,1,1977.55
894442201,28,284,2809,1,13447.345
894442202,28,284,2809,1,13447.345
894442301,28,284,2809,1,1384.285
894451101,28,284,2810,2,99.59
894451201,28,284,2810,2,268.9
894451202,28,284,2810,2,268.9
894451301,28,284,2810,2,826.615
894452101,28,284,2810,2,1394.29
894452201,28,284,2810,2,7967.375
894452202,28,284,2810,2,7967.375
894452301,28,284,2810,2,11353.51
894461101,28,283,2801,1,187.535
894461102,28,283,2801,1,187.535
894461201,28,283,2801,1,103.145
894461202,28,283,2801,1,103.145
894461203,28,283,2801,1,103.145
894461204,28,283,2801,1,103.145
894461301,28,283,2801,1,4857.165
894461302,28,283,2801,1,4857.165
894471101,28,284,2810,2,233.145
894471201,28,284,2810,2,303.085
894471202,28,284,2810,2,303.085
894471301,28,284,2810,2,5781.96
894472101,28,284,2810,2,279.77
894472201,28,284,2810,2,1165.72
894472202,28,284,2810,2,1165.72
894472301,28,284,2810,2,8393.17
894481101,28,284,2809,2,378.68
894481201,28,284,2809,2,833.095
894481202,28,284,2809,2,833.095
894481301,28,284,2809,2,4884.955
894482101,28,284,2809,2,1363.245
894482201,28,284,2809,2,3294.505
894482202,28,284,2809,2,3294.505
894482301,28,284,2809,2,22947.92
894491101,28,284,2810,1,714.435
894491102,28,284,2810,1,714.435
894491201,28,284,2810,1,1071.65
894491202,28,284,2810,1,1071.65
894491203,28,284,2810,1,1071.65
894491204,28,284,2810,1,1071.65
894491301,28,284,2810,1,13645.675
894491302,28,284,2810,1,13645.675
894501101,28,283,2807,2,501.58
894501201,28,283,2807,2,200.63
894501202,28,283,2807,2,200.63
894501301,28,283,2807,2,5768.17
894502101,28,283,2807,2,1203.79
894502201,28,283,2807,2,1579.98
894502202,28,283,2807,2,1579.98
894502301,28,283,2807,2,12940.77
894511101,28,283,2807,1,533.16
894511102,28,283,2807,1,533.16
894511201,28,283,2807,1,266.58
894511202,28,283,2807,1,266.58
894511203,28,283,2807,1,266.58
894511204,28,283,2807,1,266.58
894511301,28,283,2807,1,12156.02
894511302,28,283,2807,1,12156.02
894521101,28,283,2807,2,16.665
894521201,28,283,2807,2,224.99
894521202,28,283,2807,2,224.99
894521301,28,283,2807,2,147.215
894521302,28,283,2807,2,147.215
894522101,28,283,2807,2,1666.61
894522201,28,283,2807,2,9583.005
894522202,28,283,2807,2,9583.005
894531101,28,284,2808,2,10.68
894531201,28,284,2808,2,85.43
894531202,28,284,2808,2,85.43
894531301,28,284,2808,2,1260.08
894532101,28,284,2808,2,74.75
894532201,28,284,2808,2,224.25
894532202,28,284,2808,2,224.25
894532301,28,284,2808,2,10315.56
894541101,28,283,2807,2,308.82
894541201,28,283,2807,2,531.86
894541202,28,283,2807,2,531.86
894541301,28,283,2807,2,2607.82
894542101,28,283,2807,2,137.255
894542201,28,283,2807,2,274.51
894542202,28,283,2807,2,274.51
894542301,28,283,2807,2,13450.87
894551101,28,284,2808,1,260.87
894551201,28,284,2808,1,1478.27
894551202,28,284,2808,1,1478.27
894551301,28,284,2808,1,6869.605
894552101,28,284,2808,1,347.83
894552201,28,284,2808,1,347.83
894552202,28,284,2808,1,347.83
894552301,28,284,2808,1,18087.065
894561201,28,284,2808,2,166.99
894561202,28,284,2808,1,166.99
894561301,28,284,2808,2,3701.58
894562101,28,284,2808,2,375.725
894562102,28,284,2808,2,375.725
894562201,28,284,2808,2,500.965
894562202,28,284,2808,2,500.965
894562301,28,284,2808,2,23294.92
894571101,28,283,2807,2,107.55
894571201,28,283,2807,2,53.775
894571202,28,283,2807,2,53.775
894571301,28,283,2807,2,3172.79
894572101,28,283,2807,2,672.2
894572201,28,283,2807,2,6117.03
894572202,28,283,2807,2,6117.03
894572301,28,283,2807,2,5512.05
894581101,28,283,2807,2,199.78
894581201,28,283,2807,2,399.565
894581202,28,283,2807,2,399.565
894581301,28,283,2807,2,3795.855
894582101,28,283,2807,2,479.475
894582201,28,283,2807,2,779.15
894582202,28,283,2807,2,779.15
894582301,28,283,2807,2,11627.31
894591101,28,284,2808,2,120.345
894591201,28,284,2808,2,541.56
894591202,28,284,2808,2,541.56
894591301,28,284,2808,2,11914.315
894592101,28,284,2808,2,962.775
894592201,28,284,2808,2,1444.16
894592202,28,284,2808,2,1444.16
894592301,28,284,2808,2,19736.85
894601201,28,284,2809,2,2532.92
894601202,28,284,2809,2,2532.92
894601203,28,284,2809,1,2532.92
894601204,28,284,2809,2,2532.92
894601205,28,284,2809,1,2532.92
894601206,28,284,2809,1,2532.92
894601301,28,284,2809,2,4404.375
894601302,28,284,2809,2,4404.375
894611101,28,284,2809,2,259.385
894611201,28,284,2809,2,864.61
894611202,28,284,2809,2,864.61
894611301,28,284,2809,2,3804.28
894612101,28,284,2809,2,691.69
894612201,28,284,2809,2,691.69
894612202,28,284,2809,2,691.69
894612301,28,284,2809,2,21096.47
894621101,28,284,2809,2,672.765
894621201,28,284,2809,2,560.635
894621202,28,284,2809,2,560.635
894621301,28,284,2809,2,9044.925
894622101,28,284,2809,2,1121.27
894622201,28,284,2809,2,2466.8
894622202,28,284,2809,2,2466.8
894622301,28,284,2809,2,22201.18
894631101,28,284,2809,1,247.575
894631201,28,284,2809,2,1096.405
894631202,28,284,2809,1,1096.405
894631301,28,284,2809,2,2511.115
894632101,28,284,2809,1,848.83
894632201,28,284,2809,2,3819.725
894632202,28,284,2809,1,3819.725
894632301,28,284,2809,2,20371.875
894641101,28,284,2808,1,29.325
894641201,28,284,2808,1,469.18
894641202,28,284,2808,1,469.18
894641301,28,284,2808,1,4046.695
894642101,28,284,2808,1,615.8
894642201,28,284,2808,1,4618.51
894642202,28,284,2808,1,4618.51
894642301,28,284,2808,1,13137.09
894651101,28,284,2810,1,278.655
894651201,28,284,2810,1,236.855
894651202,28,284,2810,1,236.855
894651301,28,284,2810,1,3650.35
894652101,28,284,2810,1,1114.61
894652201,28,284,2810,1,334.385
894652202,28,284,2810,1,334.385
894652301,28,284,2810,1,11703.415
894661101,28,284,2810,1,844.57
894661102,28,284,2810,1,844.57
894661201,28,284,2810,1,263.93
894661202,28,284,2810,1,263.93
894661203,28,284,2810,1,263.93
894661204,28,284,2810,1,263.93
894661301,28,284,2810,1,12668.575
894661302,28,284,2810,1,12668.575
894671101,28,284,2809,2,245.22
894671201,28,284,2809,2,2247.855
894671202,28,284,2809,2,2247.855
894671301,28,284,2809,2,899.14
894672101,28,284,2809,2,1144.365
894672201,28,284,2809,2,6457.475
894672202,28,284,2809,2,6457.475
894672301,28,284,2809,2,7356.615
894681101,28,284,2808,2,155.22
894681201,28,284,2808,2,388.055
894681202,28,284,2808,2,388.055
894681301,28,284,2808,2,10399.835
894682101,28,284,2808,2,776.105
894682201,28,284,2808,2,1319.38
894682202,28,284,2808,2,1319.38
894682301,28,284,2808,2,17695.245
894691101,28,284,2809,1,412.79
894691201,28,284,2809,1,1083.58
894691202,28,284,2809,1,1083.58
894691301,28,284,2809,1,6037.08
894692101,28,284,2809,1,1547.97
894692201,28,284,2809,1,4179.515
894692202,28,284,2809,1,4179.515
894692301,28,284,2809,1,14396.115
894701101,28,284,2808,2,35.65
894701201,28,284,2808,2,320.86
894701202,28,284,2808,2,320.86
894701301,28,284,2808,2,4634.625
894702101,28,284,2808,2,641.715
894702201,28,284,2808,2,1176.48
894702202,28,284,2808,2,1176.48
894702301,28,284,2808,2,26310.415
894711101,28,284,2809,1,225.535
894711201,28,284,2809,1,161.095
894711202,28,284,2809,2,161.095
894711301,28,284,2809,2,3898.49
894712101,28,284,2809,1,966.57
894712201,28,284,2809,1,5026.155
894712202,28,284,2809,2,5026.155
894712301,28,284,2809,1,17204.91
894721101,28,284,2808,1,42.515
894721201,28,284,2808,2,14.17
894721202,28,284,2808,2,14.17
894721301,28,284,2808,1,1884.91
894722101,28,284,2808,1,226.755
894722201,28,284,2808,1,907.025
894722202,28,284,2808,1,907.025
894722301,28,284,2808,2,27210.715
894731101,28,284,2809,2,76.38
894731201,28,284,2809,2,34.37
894731202,28,284,2809,2,34.37
894731301,28,284,2809,2,1023.51
894732101,28,284,2809,2,2215.065
894732201,28,284,2809,2,4651.63
894732202,28,284,2809,2,4651.63
894732301,28,284,2809,2,21043.1
894741101,28,284,2808,2,91.06
894741201,28,284,2808,2,188.625
894741202,28,284,2808,2,188.625
894741301,28,284,2808,2,1795.175
894742101,28,284,2808,2,468.305
894742201,28,284,2808,2,4800.14
894742202,28,284,2808,2,4800.14
894742301,28,284,2808,2,29971.595
894751101,28,284,2809,2,363.425
894751201,28,284,2809,2,2336.295
894751202,28,284,2809,2,2336.295
894751301,28,284,2809,2,3011.225
894752101,28,284,2809,2,1453.695
894752201,28,284,2809,2,9656.68
894752202,28,284,2809,2,9656.68
894752301,28,284,2809,2,8722.165
894761101,28,284,2809,1,165.835
894761201,28,284,2809,1,331.675
894761202,28,284,2809,1,331.675
894761301,28,284,2809,2,6260.35
894762101,28,284,2809,1,1451.075
894762201,28,284,2809,2,1762.02
894762202,28,284,2809,1,1762.02
894762301,28,284,2809,1,25497.45
894771101,28,284,2808,2,313.315
894771201,28,284,2808,2,425.21
894771202,28,284,2808,2,425.21
894771301,28,284,2808,2,5773.92
894772101,28,284,2808,2,671.385
894772201,28,284,2808,2,3468.825
894772202,28,284,2808,2,3468.825
894772301,28,284,2808,2,20141.575
894781101,28,284,2808,2,673.115
894781201,28,284,2808,2,673.115
894781202,28,284,2808,2,673.115
894781301,28,284,2808,2,10769.835
894782101,28,284,2808,2,1121.86
894782201,28,284,2808,2,448.745
894782202,28,284,2808,2,448.745
